1	0.07806652	0	0	0	0	0.112664955	0.09909287	0.147437363	0.544702534	0.979295612
1.25	0.029303895	0	0	0	0	0.077061019	0.06045482	0.022512943	0.196761292	0.810575765
1.5	0.005485613	0	0	0	0	0.04628484	0.029811248	0.019591198	0.181099097	0.081766376
1.75	0.002969936	1.34213E-06	0	0	3.65753E-07	0.01241111	0.001937033	0.017497597	0.129498074	0.036920783
2	0.002377891	1.0737E-06	1.18684E-07	3.19035E-06	1.09726E-06	0.00014231	0.000316907	0.015881251	0.019376459	0.026511388
2.25	0.00166979	2.41584E-06	5.93421E-07	1.96329E-06	3.65753E-07	0	0	0.014515091	0.015396805	0.020069598
2.5	0.000856624	3.22111E-06	3.7979E-06	2.82223E-06	2.56027E-06	0	0	0.013314849	0.012096713	0.014883363
2.75	2.55632E-07	7.51593E-06	5.10342E-06	3.06764E-06	1.21918E-06	0	0	0.01222998	0.00928301	0.010711572
